regcode,regname,provcode,provname,citycode,cityname,registered,accredited,unregistered,drafted,for_validation,back_to_encoder,validated,approved,total_stepzero
04,REGION IV-A (CALABARZON),04056,QUEZON,0405645,SARIAYA,41,362,0,274,0,0,0,0,0
04,REGION IV-A (CALABARZON),04056,QUEZON,0405646,TAGKAWAYAN,48,312,21,36,318,0,0,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405648,TIAONG,92,99,19,81,46,0,81,0,1
04,REGION IV-A (CALABARZON),04056,QUEZON,0405649,UNISAN,54,127,1,162,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405801,ANGONO,8,50,11,58,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405803,BARAS,10,121,29,113,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405804,BINANGONAN,335,270,29,590,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405805,CAINTA,97,212,97,202,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405806,CARDONA,68,158,9,211,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405802,CITY OF ANTIPOLO (CAPITAL),40,127,80,140,0,0,0,0,1
04,REGION IV-A (CALABARZON),04058,RIZAL,0405807,JALA-JALA,25,70,82,85,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405809,MORONG,67,107,2,173,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405810,PILILLA,32,102,5,116,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405808,RODRIGUEZ,144,222,76,223,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405811,SAN MATEO,111,97,27,163,38,1,11,0,1
04,REGION IV-A (CALABARZON),04058,RIZAL,0405812,TANAY,55,204,1,239,0,0,0,0,1
04,REGION IV-A (CALABARZON),04058,RIZAL,0405813,TAYTAY,28,122,14,149,0,0,0,0,0
04,REGION IV-A (CALABARZON),04058,RIZAL,0405814,TERESA,39,73,12,112,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500501,BACACAY,238,72,7,292,0,0,17,0,1
05,REGION V (BICOL REGION),05005,ALBAY,0500502,CAMALIG,80,178,28,217,47,1,1,0,1
05,REGION V (BICOL REGION),05005,ALBAY,0500506,CITY OF LEGAZPI (CAPITAL),107,317,236,422,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500508,CITY OF LIGAO,44,160,21,0,0,1,194,6,1
05,REGION V (BICOL REGION),05005,ALBAY,0500517,CITY OF TABACO,56,273,91,328,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500503,DARAGA,7,369,106,257,135,0,0,0,1
05,REGION V (BICOL REGION),05005,ALBAY,0500504,GUINOBATAN,76,165,74,221,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500505,JOVELLAR,3,102,1,105,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500507,LIBON,0,283,98,267,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500509,MALILIPOT,26,88,42,114,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500510,MALINAO,18,231,69,163,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500511,MANITO,25,118,7,143,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500512,OAS,0,107,138,107,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500513,PIO DURAN,0,11,94,11,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500514,POLANGUI,0,91,195,90,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500515,RAPU-RAPU,45,33,71,78,0,0,0,0,0
05,REGION V (BICOL REGION),05005,ALBAY,0500516,SANTO DOMINGO,34,181,10,239,9,0,0,0,1
05,REGION V (BICOL REGION),05005,ALBAY,0500518,TIWI,0,138,167,54,135,0,71,0,1
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501601,BASUD,39,81,5,0,119,0,0,0,1
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501602,CAPALONGA,14,29,0,42,0,0,0,0,0
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501603,DAET (CAPITAL),41,181,9,222,0,0,0,0,0
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501605,JOSE PANGANIBAN,35,58,0,88,0,0,0,0,1
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501606,LABO,20,214,29,221,0,0,0,0,0
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501607,MERCEDES,9,96,44,104,0,0,0,0,1
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501608,PARACALE,18,63,0,81,0,0,0,0,0
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501604,SAN LORENZO RUIZ,22,31,0,53,0,0,0,0,0
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501609,SAN VICENTE,14,24,3,37,0,0,0,0,1
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501610,SANTA ELENA,30,96,0,126,0,0,0,0,1
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501611,TALISAY,47,26,1,73,0,0,0,0,0
05,REGION V (BICOL REGION),05016,CAMARINES NORTE,0501612,VINZONS,33,63,6,96,0,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501701,BAAO,40,130,30,0,0,0,151,16,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501702,BALATAN,9,34,0,43,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501703,BATO,47,107,15,0,0,0,3,160,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501704,BOMBON,10,35,3,43,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501705,BUHI,81,220,0,0,0,0,0,301,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501706,BULA,74,106,22,156,0,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501707,CABUSAO,23,71,0,94,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501708,CALABANGA,18,135,99,149,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501709,CAMALIGAN,10,66,1,44,27,0,1,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501710,CANAMAN,55,81,3,134,0,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501711,CARAMOAN,64,18,0,82,55,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501716,CITY OF IRIGA,67,165,29,0,0,0,0,262,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501724,CITY OF NAGA,17,122,95,91,75,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501712,DEL GALLEGO,60,0,0,2,45,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501713,GAINZA,7,39,0,22,13,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501714,GARCHITORENA,86,0,160,80,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501715,GOA,71,127,15,198,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501717,LAGONOY,120,60,48,160,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501718,LIBMANAN,359,0,0,359,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501719,LUPI,68,94,0,162,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501720,MAGARAO,15,15,0,29,0,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501721,MILAOR,0,0,79,0,77,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501722,MINALABAC,59,87,18,155,0,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501723,NABUA,30,86,20,5,15,0,0,116,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501725,OCAMPO,147,0,28,113,35,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501726,PAMPLONA,7,44,17,51,0,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501727,PASACAO,104,0,29,104,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501728,PILI (CAPITAL),96,0,0,96,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501729,PRESENTACION,43,58,31,94,1,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501730,RAGAY,42,105,7,0,0,59,73,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501731,SAGÑAY,29,20,3,49,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501732,SAN FERNANDO,4,94,56,98,0,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501733,SAN JOSE,51,133,48,184,0,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501734,SIPOCOT,215,0,60,202,24,0,0,0,1
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501735,SIRUMA,44,87,39,112,1,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501736,TIGAON,44,0,123,44,0,0,0,0,0
05,REGION V (BICOL REGION),05017,CAMARINES SUR,0501737,TINAMBAC,70,113,46,161,6,0,0,0,1
05,REGION V (BICOL REGION),05020,CATANDUANES,0502001,BAGAMANOC,1,69,30,68,0,0,0,0,0
05,REGION V (BICOL REGION),05020,CATANDUANES,0502002,BARAS,27,132,29,98,0,0,0,0,0
05,REGION V (BICOL REGION),05020,CATANDUANES,0502003,BATO,79,126,0,128,0,0,0,0,1
05,REGION V (BICOL REGION),05020,CATANDUANES,0502004,CARAMORAN,89,153,3,180,58,0,0,0,1
05,REGION V (BICOL REGION),05020,CATANDUANES,0502005,GIGMOTO,3,71,0,73,0,0,0,0,0
05,REGION V (BICOL REGION),05020,CATANDUANES,0502006,PANDAN,66,121,0,186,0,0,0,0,0
05,REGION V (BICOL REGION),05020,CATANDUANES,0502007,PANGANIBAN,38,42,3,52,0,0,0,0,1
05,REGION V (BICOL REGION),05020,CATANDUANES,0502008,SAN ANDRES,64,120,3,157,0,0,12,0,1
05,REGION V (BICOL REGION),05020,CATANDUANES,0502009,SAN MIGUEL,31,93,25,0,1,3,0,107,1
05,REGION V (BICOL REGION),05020,CATANDUANES,0502010,VIGA,0,161,0,161,0,0,0,0,0
05,REGION V (BICOL REGION),05020,CATANDUANES,0502011,VIRAC (CAPITAL),113,299,38,38,162,0,72,155,1
05,REGION V (BICOL REGION),05041,MASBATE,0504101,AROROY,118,62,119,81,111,0,0,0,1
05,REGION V (BICOL REGION),05041,MASBATE,0504102,BALENO,69,106,0,150,0,0,0,0,1
05,REGION V (BICOL REGION),05041,MASBATE,0504103,BALUD,169,69,13,225,2,0,0,0,0
05,REGION V (BICOL REGION),05041,MASBATE,0504104,BATUAN,54,0,0,54,0,0,0,0,0
05,REGION V (BICOL REGION),05041,MASBATE,0504105,CATAINGAN,290,11,78,294,0,0,0,0,1
05,REGION V (BICOL REGION),05041,MASBATE,0504106,CAWAYAN,86,155,0,240,0,0,0,0,0
05,REGION V (BICOL REGION),05041,MASBATE,0504111,CITY OF MASBATE (CAPITAL),73,73,124,144,0,0,0,0,1
05,REGION V (BICOL REGION),05041,MASBATE,0504107,CLAVERIA,83,0,90,32,0,0,0,0,1
05,REGION V (BICOL REGION),05041,MASBATE,0504108,DIMASALANG,29,48,48,71,0,0,0,0,0
05,REGION V (BICOL REGION),05041,MASBATE,0504109,ESPERANZA,45,46,18,91,0,0,0,0,0
05,REGION V (BICOL REGION),05041,MASBATE,0504110,MANDAON,184,0,49,184,0,0,0,0,0
05,REGION V (BICOL REGION),05041,MASBATE,0504112,MILAGROS,75,148,63,165,1,0,1,0,1
05,REGION V (BICOL REGION),05041,MASBATE,0504113,MOBO,47,77,0,124,0,0,0,0,0
05,REGION V (BICOL REGION),05041,MASBATE,0504114,MONREAL,183,0,0,184,0,0,0,0,1
05,REGION V (BICOL REGION),05041,MASBATE,0504115,PALANAS,27,148,21,117,42,0,0,0,1
05,REGION V (BICOL REGION),05041,MASBATE,0504116,PIO V. CORPUZ,74,104,0,98,2,0,0,0,1
05,REGION V (BICOL REGION),05041,MASBATE,0504117,PLACER,63,161,13,219,0,0,0,0,1
05,REGION V (BICOL REGION),05041,MASBATE,0504118,SAN FERNANDO,153,0,0,153,0,0,0,0,0
05,REGION V (BICOL REGION),05041,MASBATE,0504119,SAN JACINTO,76,156,0,218,8,0,0,0,0
05,REGION V (BICOL REGION),05041,MASBATE,0504120,SAN PASCUAL,16,106,54,116,0,0,0,0,0
05,REGION V (BICOL REGION),05041,MASBATE,0504121,USON,213,0,47,213,0,0,0,0,1
05,REGION V (BICOL REGION),05062,SORSOGON,0506202,BARCELONA,103,38,35,153,0,0,0,0,1
05,REGION V (BICOL REGION),05062,SORSOGON,0506203,BULAN,2,254,0,254,0,0,0,0,0
05,REGION V (BICOL REGION),05062,SORSOGON,0506204,BULUSAN,61,28,19,83,0,0,0,0,0
05,REGION V (BICOL REGION),05062,SORSOGON,0506205,CASIGURAN,0,129,0,129,0,0,0,0,0
05,REGION V (BICOL REGION),05062,SORSOGON,0506206,CASTILLA,68,132,16,133,0,0,69,0,1
05,REGION V (BICOL REGION),05062,SORSOGON,0506216,CITY OF SORSOGON (CAPITAL),68,366,0,403,2,0,0,0,0
05,REGION V (BICOL REGION),05062,SORSOGON,0506207,DONSOL,0,131,0,0,0,0,131,0,1
05,REGION V (BICOL REGION),05062,SORSOGON,0506208,GUBAT,66,135,107,192,0,1,0,0,1
05,REGION V (BICOL REGION),05062,SORSOGON,0506209,IROSIN,15,185,78,203,0,0,0,0,1
05,REGION V (BICOL REGION),05062,SORSOGON,0506210,JUBAN,167,64,8,221,0,0,0,0,0
05,REGION V (BICOL REGION),05062,SORSOGON,0506211,MAGALLANES,66,56,85,120,0,0,0,0,0
05,REGION V (BICOL REGION),05062,SORSOGON,0506212,MATNOG,75,239,94,298,4,0,0,0,0
05,REGION V (BICOL REGION),05062,SORSOGON,0506213,PILAR,48,81,177,0,124,0,0,0,1
05,REGION V (BICOL REGION),05062,SORSOGON,0506214,PRIETO DIAZ,8,149,0,155,0,0,0,0,0
05,REGION V (BICOL REGION),05062,SORSOGON,0506215,SANTA MAGDALENA,35,48,35,83,0,0,0,0,0
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600401,ALTAVAS,46,156,12,0,0,1,0,213,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600402,BALETE,46,118,0,0,0,1,0,163,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600403,BANGA,113,205,27,43,5,3,8,250,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600404,BATAN,84,254,2,70,0,0,4,251,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600405,BURUANGA,33,74,18,11,0,0,0,125,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600406,IBAJAY,11,187,1,0,0,0,1,197,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600407,KALIBO (CAPITAL),73,124,10,0,0,0,0,207,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600408,LEZO,34,107,2,0,0,1,0,142,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600409,LIBACAO,31,323,1,0,0,0,0,355,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600410,MADALAG,66,144,0,0,0,0,0,210,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600411,MAKATO,94,68,13,0,0,0,0,175,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600412,MALAY,47,86,26,0,0,0,0,159,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600413,MALINAO,13,155,15,0,0,0,0,183,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600414,NABAS,46,228,9,0,0,0,0,283,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600415,NEW WASHINGTON,52,132,75,0,0,1,0,259,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600416,NUMANCIA,65,176,7,0,0,0,0,248,1
06,REGION VI (WESTERN VISAYAS),06004,AKLAN,0600417,TANGALAN,20,107,6,0,0,0,0,133,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600601,ANINI-Y,0,98,0,0,0,0,0,98,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600602,BARBAZA,9,36,2,0,0,0,0,47,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600603,BELISON,1,14,0,0,0,0,0,15,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600604,BUGASONG,7,33,2,37,0,0,0,0,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600605,CALUYA,20,61,4,0,0,0,0,85,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600606,CULASI,62,129,13,0,0,0,0,204,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600608,HAMTIC,9,93,6,0,0,0,0,108,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600609,LAUA-AN,12,59,5,0,0,0,0,76,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600610,LIBERTAD,0,30,0,0,0,0,0,30,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600611,PANDAN,6,58,4,0,0,1,0,67,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600612,PATNONGON,30,57,5,0,0,0,0,92,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600613,SAN JOSE (CAPITAL),18,80,0,0,0,0,0,98,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600614,SAN REMIGIO,47,167,6,8,0,0,34,173,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600615,SEBASTE,30,50,2,0,0,0,0,82,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600616,SIBALOM,14,121,0,86,8,33,0,3,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600617,TIBIAO,14,57,16,0,0,0,0,87,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600607,TOBIAS FORNIER,0,83,17,0,0,0,0,100,1
06,REGION VI (WESTERN VISAYAS),06006,ANTIQUE,0600618,VALDERRAMA,4,62,0,0,0,0,0,66,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601914,CITY OF ROXAS (CAPITAL),251,980,7,0,0,0,0,1237,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601901,CUARTERO,0,213,75,0,0,0,0,288,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601902,DAO,63,131,3,0,0,0,0,197,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601903,DUMALAG,16,234,1,0,0,0,0,251,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601904,DUMARAO,81,348,56,0,0,3,2,461,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601905,IVISAN,45,171,21,0,0,0,0,236,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601906,JAMINDAN,100,289,32,0,0,0,0,421,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601907,MA-AYON,28,376,23,0,0,0,0,427,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601908,MAMBUSAO,24,242,32,0,0,0,0,298,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601909,PANAY,48,305,53,0,0,0,0,406,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601910,PANITAN,57,293,17,0,0,0,0,366,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601911,PILAR,38,327,16,5,1,69,20,283,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601912,PONTEVEDRA,24,302,0,0,0,0,0,326,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601913,PRESIDENT ROXAS,17,205,14,0,0,0,0,236,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601915,SAPI-AN,10,178,0,0,0,0,0,188,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601916,SIGMA,44,226,15,0,1,1,0,283,1
06,REGION VI (WESTERN VISAYAS),06019,CAPIZ,0601917,TAPAZ,27,367,0,6,0,7,0,343,1
06,REGION VI (WESTERN VISAYAS),06310,CITY OF ILOILO  (HUC),0631000,CITY OF ILOILO (CAPITAL),76,240,100,43,3,71,4,209,1
06,REGION VI (WESTERN VISAYAS),06079,GUIMARAS,0607901,BUENAVISTA,73,168,27,0,0,0,0,268,1
06,REGION VI (WESTERN VISAYAS),06079,GUIMARAS,0607902,JORDAN (CAPITAL),10,86,10,0,0,0,0,106,1
06,REGION VI (WESTERN VISAYAS),06079,GUIMARAS,0607903,NUEVA VALENCIA,58,114,21,0,0,0,0,193,1
06,REGION VI (WESTERN VISAYAS),06079,GUIMARAS,0607904,SAN LORENZO,21,80,6,0,0,0,0,107,1
06,REGION VI (WESTERN VISAYAS),06079,GUIMARAS,0607905,SIBUNAG,18,68,3,0,0,0,0,89,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603001,AJUY,42,255,27,0,0,0,0,324,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603002,ALIMODIAN,44,164,31,0,0,0,0,239,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603003,ANILAO,2,80,2,0,0,0,0,84,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603004,BADIANGAN,35,126,8,0,0,0,0,169,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603005,BALASAN,37,172,2,0,0,0,0,211,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603006,BANATE,35,114,25,0,0,0,0,174,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603007,BAROTAC NUEVO,71,154,39,0,0,1,1,262,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603008,BAROTAC VIEJO,14,202,5,0,0,0,0,221,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603009,BATAD,8,81,3,0,0,0,0,92,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603010,BINGAWAN,25,74,6,0,0,0,0,105,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603012,CABATUAN,16,282,16,0,0,0,0,314,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603013,CALINOG,20,131,5,0,0,0,0,156,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603014,CARLES,21,265,71,0,0,0,0,357,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603035,CITY OF PASSI,42,514,32,0,0,0,0,588,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603015,CONCEPCION,89,212,23,0,0,0,0,324,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603016,DINGLE,8,297,25,0,0,0,0,330,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603017,DUEÑAS,2,155,5,0,0,0,0,162,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603018,DUMANGAS,167,396,18,0,0,0,0,581,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603019,ESTANCIA,86,277,22,0,0,0,0,385,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603020,GUIMBAL,16,284,2,0,0,0,0,302,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603021,IGBARAS,41,206,24,0,0,0,0,271,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603023,JANIUAY,44,156,21,0,0,0,0,221,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603025,LAMBUNAO,62,326,0,0,0,0,0,388,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603026,LEGANES,36,121,9,0,0,0,0,166,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603027,LEMERY,73,201,27,0,0,0,0,301,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603028,LEON,31,258,0,0,0,0,0,289,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603029,MAASIN,30,149,7,0,0,0,0,186,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603030,MIAGAO,66,243,17,0,0,0,0,326,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603031,MINA,43,96,5,0,0,0,0,144,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603032,NEW LUCENA,23,120,8,0,0,0,0,151,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603034,OTON,39,197,0,0,0,0,0,236,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603036,PAVIA,42,123,3,0,0,0,0,168,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603037,POTOTAN,85,333,51,0,0,0,0,469,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603038,SAN DIONISIO,0,365,0,0,0,0,0,365,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603039,SAN ENRIQUE,9,269,0,0,0,0,0,278,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603040,SAN JOAQUIN,52,142,0,0,0,0,0,194,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603041,SAN MIGUEL,14,136,4,0,0,0,0,154,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603042,SAN RAFAEL,14,96,11,0,0,0,0,121,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603043,SANTA BARBARA,68,272,8,0,0,0,0,348,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603044,SARA,5,177,0,0,0,0,0,182,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603045,TIGBAUAN,82,345,17,0,0,0,0,444,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603046,TUBUNGAN,44,161,12,0,0,0,0,217,1
06,REGION VI (WESTERN VISAYAS),06030,ILOILO,0603047,ZARRAGA,33,89,1,0,0,0,0,123,1
07,REGION VII (CENTRAL VISAYAS),07012,BOHOL,0701201,ALBURQUERQUE,21,50,5,0,0,10,0,66,1
07,REGION VII (CENTRAL VISAYAS),07012,BOHOL,0701202,ALICIA,34,76,13,41,65,8,0,0,1
07,REGION VII (CENTRAL VISAYAS),07012,BOHOL,0701203,ANDA,31,86,22,7,131,0,0,0,1
07,REGION VII (CENTRAL VISAYAS),07012,BOHOL,0701204,ANTEQUERA,22,83,12,103,2,0,0,0,1
07,REGION VII (CENTRAL VISAYAS),07012,BOHOL,0701205,BACLAYON,30,54,20,0,0,0,0,104,1
07,REGION VII (CENTRAL VISAYAS),07012,BOHOL,0701206,BALILIHAN,53,111,13,35,111,0,20,0,1
07,REGION VII (CENTRAL VISAYAS),07012,BOHOL,0701207,BATUAN,29,58,12,0,98,0,0,0,1
07,REGION VII (CENTRAL VISAYAS),07012,BOHOL,0701248,BIEN UNIDO,53,113,27,0,0,0,158,0,1
07,REGION VII (CENTRAL VISAYAS),07012,BOHOL,0701208,BILAR,34,102,2,26,0,1,3,105,1
